category,subcategory,name,price,remark,scraped_at
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG LOKI 850W 白色版 雙8/白金/ATX3.0(PCIe 5.0)/ARGB/10年保【SFX-L規格】,7490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG LOKI 1000W 雙8/白金/ATX3.0(PCIe 5.0)/ARGB風扇/10年保【SFX-L規格】,8490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG LOKI 1200W 雙8/鈦金/ATX3.1(PCIe 5.0)/ARGB風扇/10年保【SFX-L規格】,9990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 PRIME 550W 銅牌/直出線/雙滾珠風扇/壓紋線材/6年保,1890,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 PRIME 750W 白色版 雙8/銅牌/直出線/雙滾珠風扇/壓紋線材/6年保,2390,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 PRIME 750W Gold 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/雙滾珠風扇/8年保,2990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 PRIME 850W Gold 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/雙滾珠風扇/8年保,3390,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 650W EVO 雙8/銅牌/全模組/ATX3.1/防潮塗層/6年保,1990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 750W EVO 雙8/銅牌/全模組/ATX3.1/防潮塗層/6年保,2390,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 750W Gold EVO 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/8年保,3090,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 850W Gold EVO 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/8年保,3490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 1000W Gold 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/防潮塗層/10年保,4990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 1000W Gold 白色版 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/10年保,5090,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 TUF GAMING 1200W Gold 雙8/金牌/全模組/ATX3.0(雙PCIe 5.0)/防潮塗層/10年保,5690,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG STRIX 850W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/智慧停轉/10年保,5790,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG STRIX 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/智慧停轉/10年保,6490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG STRIX 1000W 白色版 雙8/白金/全模組/ATX3.1(PCIe 5.1)/智慧停轉/10年保,6590,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG STRIX 1200W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/智慧停轉/10年保,7490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG THOR III 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年 送ROG Arion(黑)外接盒▼下殺到 4/30 20:00,12490,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG THOR III 1200W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年 送ROG Arion(黑)外接盒▼下殺到 4/30 20:00,13990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG THOR III 1200W 白色/白金/全模組/ATX3.1(PCIe 5.1)/10年 送ROG Arion(白)外接盒▼下殺到 4/30 20:00,14590,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 ROG THOR III 1200W Miku 聯名版/白金/ATX3.1(PCIe 5.1)/10年 送ROG Arion(黑)外接盒▼下殺到 4/30 20:00,15990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 Pro WS 2200W 雙8/白金/全模組/ATX3.1(4*PCIe 5.1)/10年保(限220V T型插座),19990,,2026-04-19 18:37:47
電源供應器,華碩 ASUS【0800到府收送】,華碩 Pro WS 3000W 雙8/白金/全模組/ATX3.1(4*PCIe 5.1)/10年保(限220V T型插座),29990,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 S12III-500W 銅牌/智慧溫控風扇/5年保,1550,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 S12III-550W 銅牌/智慧溫控風扇/5年保,1750,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 S12III-650W 銅牌/智慧溫控風扇/5年保,1950,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-650 ATX3(650W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,2990,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-750 ATX3(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,3290,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-850 ATX3(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,3790,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-650 ATX3(650W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年,3090,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-750 ATX3(750W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年,3390,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 CORE GX-850 ATX3(850W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年,3890,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-550(550W) 雙8/金牌/全模組/10年保,2590,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-650(650W) 雙8/金牌/全模組/10年保,2790,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-750(750W) 雙8/金牌/全模組/10年保,2990,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-850(850W) 雙8/金牌/全模組/10年保,3490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-750 ATX3(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,3790,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-750 ATX3(750W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,4090,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-850 ATX3(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,4290,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-850 ATX3(850W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,4490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-1000 ATX3(1000W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,5490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 FOCUS GX-1000 ATX3(1000W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)10年保,5790,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 VERTEX GX-1200(1200W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/12年保,6490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 VERTEX GX-1200(1200W) 白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/12年保,6490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 VERTEX PX-1000(1000W) 雙8/白金/全模組/ATX3.1(PCIe 5.1)/12年保,6490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 VERTEX PX-1200(1200W) 雙8/白金/全模組/ATX3.1(PCIe 5.1)/12年保,7590,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 PRIME PX-1600 ATX3.0(1600W) 雙8/白金/全模組/雙PCIe 5.1/12年保,16490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 PRIME PX-2200 ATX3(2200W) 雙8/白金/全模組/4*PCIe 5.1/12年保(限220V H型插座),17490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 PRIME TX-1300 ATX3(1300W) 雙8/鈦金/全模組/PCIe 5.1/12年保,16490,,2026-04-19 18:37:47
電源供應器,海韻 Seasonic,海韻 PRIME TX-1600 ATX3(1600W) 雙8/鈦金/全模組/雙PCIe 5.1/12年保,18490,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 550W 雙8/銅牌/DC-DC/5年保固/3年換新/GPS-550GB A,1990,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 650W 雙8/銅牌/DC-DC/5年保固/3年換新/GPS-650FB A,2190,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 650W 雙8/金牌/全模組/DC-DC/10年保固/3年換新/GPS-650MB A,2890,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 超實在 850W 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保,3890,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 超實在 1100W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/10年保 原價,6990,,2026-04-19 18:37:47
電源供應器,台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】,台達 超實在 1300W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/10年保,7990,,2026-04-19 18:37:47
電源供應器,Apexgaming 美商艾湃電競【首利100%品牌，原價屋售出 3年快換】,Apexgaming KR-750M(750W) 雙8/白金/全模/ATX3.0(PCIe 5.0)/全日系/10年【SFX】,3590,,2026-04-19 18:37:47
電源供應器,Apexgaming 美商艾湃電競【首利100%品牌，原價屋售出 3年快換】,Apexgaming KR-850MW(850W) 白色 雙8/白金/全模/ATX3.0(PCIe 5.0)/10年【SFX】,4490,,2026-04-19 18:37:47
電源供應器,Apexgaming 美商艾湃電競【首利100%品牌，原價屋售出 3年快換】,Apexgaming(首利) A550(550W) 銀牌/直出線/主日系/5年保,1390,,2026-04-19 18:37:47
